username,acct_desc,location,following,followers,total_tweets,user_created,tweet_created,retweet_count,text,hashtags
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,66,504,2020-06-29 07:01:47,2020-07-31 14:24:51,2,"We talked about the Soft Margin SVM and its degree of error called Slack today at the #DSN70daysofML. 
Slack is &gt;=0.
@DataScienceNIG 
@Dsn70daysofML 
#MachineLearning 
#SVM",['DSN70daysofML']
Gladdens_Eniola,Python programmer | SQL | Data Science & ML Enthusiast | CS Undergrad.,"Lagos, Nigeria",275,77,158,2016-09-26 17:46:45,2020-07-31 14:24:42,2,"We talked about the Soft Margin SVM and its degree of error called Slack today at the #DSN70daysofML. 
Slack is &gt;=0.
@DataScienceNIG 
@Dsn70daysofML 
#MachineLearning 
#SVM","['DSN70daysofML', 'MachineLearning', 'SVM']"
machine_ml,"Here, we retweet everything related to #MachineLearning
-
Data Science with Python: 
-
IBM Data Science Professional: ",None,21,10752,132168,2018-06-06 04:55:52,2020-07-31 14:16:44,5,"Day 31: Soft margin SVM -  practical machine learning tutorial with python p.31 @DataScienceNIG

•For a more generalised model you need to find the best kernel that represents the dataset.

#DSN70DaysOfML
#AIBootcamp2020
#MachineLearning
#Python3",['']
BrainRoaring,"Unapologetically multidisciplinarian. Musings on tech, business, geopolitics and culture.",None,1,1493,88300,2018-04-21 19:48:36,2020-07-31 14:14:46,5,"Day 31: Soft margin SVM -  practical machine learning tutorial with python p.31 @DataScienceNIG

•For a more generalised model you need to find the best kernel that represents the dataset.

#DSN70DaysOfML
#AIBootcamp2020
#MachineLearning
#Python3",['']
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,66,504,2020-06-29 07:01:47,2020-07-31 14:14:32,5,"Day 31: Soft margin SVM -  practical machine learning tutorial with python p.31 @DataScienceNIG

•For a more generalised model you need to find the best kernel that represents the dataset.

#DSN70DaysOfML
#AIBootcamp2020
#MachineLearning
#Python3",['']
techtrendingnow,"Follow me for update about what trend in tech right now : GPT-3 | AI | BlockChain etc... Like My Work? plz, Buy Me A coffee: ",None,81,581,41105,2018-06-22 10:41:21,2020-07-31 14:14:25,5,"Day 31: Soft margin SVM -  practical machine learning tutorial with python p.31 @DataScienceNIG

•For a more generalised model you need to find the best kernel that represents the dataset.

#DSN70DaysOfML
#AIBootcamp2020
#MachineLearning
#Python3",['']
SamuelMbah_,Data Analytics Enthusiast | iTeach MS-Excel & PowerBI || Limitless  || #Excel #PowerBI #Python #Tableau  #ML,Nigeria,631,2305,5021,2012-10-26 09:19:08,2020-07-31 14:14:14,5,"Day 31: Soft margin SVM -  practical machine learning tutorial with python p.31 @DataScienceNIG

•For a more generalised model you need to find the best kernel that represents the dataset.

#DSN70DaysOfML
#AIBootcamp2020
#MachineLearning
#Python3","['DSN70DaysOfML', 'AIBootcamp2020', 'MachineLearning', 'Python3']"
Its_the_will,Lover of Music  | Aries  | Technophile  | Data Scientist ‍ |  Web Developer | Google Cloud Developer ‍ | @repotecc,"Port Harcourt, Nigeria",323,102,1116,2017-05-29 16:10:03,2020-07-31 13:13:00,0,"@DataScienceNIG #70daysofML

This bootcamp has been really fun and engaging. In my opinion, it has been more of a Deep Learning demystified course than a bootcamp, a lot of concepts has been expounded. Just amazing.",['70daysofML']
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,66,504,2020-06-29 07:01:47,2020-07-31 12:53:55,1,"From today's lecture @DeepMind 
How well do you know Sequence model? #DSN70DaysOfML @DataScienceNIG https://t.co/ywVusCCd2D",['DSN70DaysOfML']
SirOnuigweVitus,Data Scientist #Radiographer️ Deep Learning Researcher ️ Mentor @deeplearningai_,Nigeria,1648,1965,33102,2015-12-24 00:50:44,2020-07-31 12:53:10,1,"From today's lecture @DeepMind 
How well do you know Sequence model? #DSN70DaysOfML @DataScienceNIG https://t.co/ywVusCCd2D",['DSN70DaysOfML']
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,66,504,2020-06-29 07:01:47,2020-07-31 00:28:59,1,I am so glad I got an opportunity to register for this. It has been an amazing experience all the way and I know lots more are yet to come #DSN70daysofML,['']
Engr_et_realtor,"A Petroleum engineer by course, a realtor by profession.","Lekki, Nigeria",135,28,139,2019-01-14 15:00:47,2020-07-31 00:28:21,1,I am so glad I got an opportunity to register for this. It has been an amazing experience all the way and I know lots more are yet to come #DSN70daysofML,['DSN70daysofML']
techtrendingnow,"Follow me for update about what trend in tech right now : GPT-3 | AI | BlockChain etc... Like My Work? plz, Buy Me A coffee: ",None,81,581,41105,2018-06-22 10:41:21,2020-07-30 23:45:24,2,"Day 30: Why Kernels -  practical machine learning tutorial with python p.30 @DataScienceNIG 

•Given the plane transformation K(x,x_prime) = Z.Z_prime, if Z is a function of x, then Z_prime is a function of x_prime.

#DSN70DaysOfML
#AIBootcamp2020
#MachineLearning
#Python3",['']
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,66,504,2020-06-29 07:01:47,2020-07-30 23:45:18,2,"Day 30: Why Kernels -  practical machine learning tutorial with python p.30 @DataScienceNIG 

•Given the plane transformation K(x,x_prime) = Z.Z_prime, if Z is a function of x, then Z_prime is a function of x_prime.

#DSN70DaysOfML
#AIBootcamp2020
#MachineLearning
#Python3",['']
SamuelMbah_,Data Analytics Enthusiast | iTeach MS-Excel & PowerBI || Limitless  || #Excel #PowerBI #Python #Tableau  #ML,Nigeria,631,2305,5021,2012-10-26 09:19:08,2020-07-30 23:45:10,2,"Day 30: Why Kernels -  practical machine learning tutorial with python p.30 @DataScienceNIG 

•Given the plane transformation K(x,x_prime) = Z.Z_prime, if Z is a function of x, then Z_prime is a function of x_prime.

#DSN70DaysOfML
#AIBootcamp2020
#MachineLearning
#Python3","['DSN70DaysOfML', 'AIBootcamp2020', 'MachineLearning', 'Python3']"
AIplus_OAU,"@DataScienceNIG AI Community in OAU // AI meetups/training for knowledge, research and innovation. Lead: @paul_okewunmi #1m_AI_talents_in_10_years","Ife, Nigeria",280,602,935,2018-10-22 18:30:10,2020-07-30 22:26:30,3,"Big shout-out to  @AIplus_OAU  @DataScienceNIG. 
Yeah!🤗 ...took the lead in the DSN AI+ OAU July Challenge.
#70DaysofML
#MachineLearning https://t.co/hIq4Xihxtf",['70DaysofML']
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,66,504,2020-06-29 07:01:47,2020-07-30 22:23:45,2,"Day 29: Kernels Introduction -  practical machine learning tutorial with python p.29
@DataScienceNIG 

•SVM performs much better if the data is Linearly Separable.

#DSN70DaysOfML
#AIBootcamp2020
#MachineLearning
#Python3",['']
DeleLinus,Mewzik in its entireties | Python | Data Science | Machine Learning | web development | AI | Robotics | Graphics | Academics Tutor | CRUISE LOVER,"Ogbomosho, Nigeria",121,43,25,2015-10-26 13:15:01,2020-07-30 22:23:43,3,"Big shout-out to  @AIplus_OAU  @DataScienceNIG. 
Yeah!🤗 ...took the lead in the DSN AI+ OAU July Challenge.
#70DaysofML
#MachineLearning https://t.co/hIq4Xihxtf","['70DaysofML', 'MachineLearning']"
SamuelMbah_,Data Analytics Enthusiast | iTeach MS-Excel & PowerBI || Limitless  || #Excel #PowerBI #Python #Tableau  #ML,Nigeria,631,2305,5021,2012-10-26 09:19:08,2020-07-30 22:23:21,2,"Day 29: Kernels Introduction -  practical machine learning tutorial with python p.29
@DataScienceNIG 

•SVM performs much better if the data is Linearly Separable.

#DSN70DaysOfML
#AIBootcamp2020
#MachineLearning
#Python3","['DSN70DaysOfML', 'AIBootcamp2020', 'MachineLearning', 'Python3']"
GeomaticsFeed,Geomatics Geoinformatics Updates and latest news.,Internet,269,1687,43998,2017-12-21 02:54:24,2020-07-30 21:34:08,3,"Features set which is a vector is transform to a Z space using 2nd order polynomial, If Features set of X has two dimension when converted to 2nd order polynomial will yield 6 dimension. @DataScienceNIG #DSN70daysofml @AiPlus_FUTA  #Day30 #GIS @o_funminiyi",['']
andrewmorrisuk,Passionate about how IT solutions can bring positive value to our business and personal lives. Proud #autisticparent,Bedford,874,11386,422884,2014-02-23 21:58:16,2020-07-30 21:05:27,2,"Day [30/70].....43%..........
KERNELS: major takeaway for today....
Default kernel for svm in scikit-learn is the Radio Base Function (RBF)
The Calculation part for today was clear...so glad!
#DSN70DaysOfML #Python #CodeNewbie #MachineLearning",['']
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,66,504,2020-06-29 07:01:47,2020-07-30 21:05:03,2,"Day [30/70].....43%..........
KERNELS: major takeaway for today....
Default kernel for svm in scikit-learn is the Radio Base Function (RBF)
The Calculation part for today was clear...so glad!
#DSN70DaysOfML #Python #CodeNewbie #MachineLearning",['']
gold_ochim,...,"Abuja, Nigeria",507,112,225,2018-02-25 19:40:54,2020-07-30 21:04:25,2,"Day [30/70].....43%..........
KERNELS: major takeaway for today....
Default kernel for svm in scikit-learn is the Radio Base Function (RBF)
The Calculation part for today was clear...so glad!
#DSN70DaysOfML #Python #CodeNewbie #MachineLearning","['DSN70DaysOfML', 'Python', 'CodeNewbie', 'MachineLearning']"
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,66,504,2020-06-29 07:01:47,2020-07-30 20:47:35,3,"Features set which is a vector is transform to a Z space using 2nd order polynomial, If Features set of X has two dimension when converted to 2nd order polynomial will yield 6 dimension. @DataScienceNIG #DSN70daysofml @AiPlus_FUTA  #Day30 #GIS @o_funminiyi",['']
gischatbot,"A friendly bot from the GIS community! Check my TL for an interesting #gischat convo. and related GIS kinds of stuff!
Issues DM  @jeafreezy @adiguntoba",Everywhere,367,348,3865,2020-04-08 14:30:59,2020-07-30 20:46:43,3,"Features set which is a vector is transform to a Z space using 2nd order polynomial, If Features set of X has two dimension when converted to 2nd order polynomial will yield 6 dimension. @DataScienceNIG #DSN70daysofml @AiPlus_FUTA  #Day30 #GIS @o_funminiyi",['']
elisha_ekanem,None,None,1327,326,540,2017-08-22 12:38:28,2020-07-30 20:46:37,3,"Features set which is a vector is transform to a Z space using 2nd order polynomial, If Features set of X has two dimension when converted to 2nd order polynomial will yield 6 dimension. @DataScienceNIG #DSN70daysofml @AiPlus_FUTA  #Day30 #GIS @o_funminiyi","['DSN70daysofml', 'Day30', 'GIS']"
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,66,504,2020-06-29 07:01:47,2020-07-30 20:11:10,2,"#Day30 of #DSN70daysofML

Still on SVM today but specifically KERNEL. With more variable today like Z-prime. More mathematical analysis were done today 👏👏👏

@DataScienceNIG @AiUnilorin @Dsn70daysofML @bayoadekanmbi @o_funminiyi #MachineLearning","['Day30', 'DSN70daysofML']"
techtrendingnow,"Follow me for update about what trend in tech right now : GPT-3 | AI | BlockChain etc... Like My Work? plz, Buy Me A coffee: ",None,81,581,41105,2018-06-22 10:41:21,2020-07-30 20:10:31,2,"#Day30 of #DSN70daysofML

Still on SVM today but specifically KERNEL. With more variable today like Z-prime. More mathematical analysis were done today 👏👏👏

@DataScienceNIG @AiUnilorin @Dsn70daysofML @bayoadekanmbi @o_funminiyi #MachineLearning","['Day30', 'DSN70daysofML']"
fikkyman1,"Christ! 
Tech boy 
United ",Nigeria,417,74,292,2014-09-06 18:56:18,2020-07-30 20:10:26,2,"#Day30 of #DSN70daysofML

Still on SVM today but specifically KERNEL. With more variable today like Z-prime. More mathematical analysis were done today 👏👏👏

@DataScienceNIG @AiUnilorin @Dsn70daysofML @bayoadekanmbi @o_funminiyi #MachineLearning","['Day30', 'DSN70daysofML', 'MachineLearning']"
StephensPrecy,"pharmacist.
aspiring data scientist",Nigeria,1651,1408,4105,2011-11-30 22:23:29,2020-07-30 19:41:51,2,"For 30 days now, I've been on the exciting journey to learning machine learning with @DataScienceNIG . It's been exciting and I sincerely hope to be task ready when we're done in 40 days. #DSN70daysofML",['']
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,66,504,2020-06-29 07:01:47,2020-07-30 19:27:27,2,"For 30 days now, I've been on the exciting journey to learning machine learning with @DataScienceNIG . It's been exciting and I sincerely hope to be task ready when we're done in 40 days. #DSN70daysofML",['']
IzuPharm,pharmacist| teacher | tech lover| aspiring data scientist,"Port Harcourt, Nigeria",398,223,281,2018-10-21 09:59:32,2020-07-30 19:26:11,2,"For 30 days now, I've been on the exciting journey to learning machine learning with @DataScienceNIG . It's been exciting and I sincerely hope to be task ready when we're done in 40 days. #DSN70daysofML",['DSN70daysofML']
BlkHwk0ps,Ipad Pro & IOS 14 beta .: ML?,Just were I have to be.,1087,1279,70816,2017-12-13 06:35:55,2020-07-30 16:54:01,4,"Day 28: Completing SVM from scratch -  practical machine learning tutorial with python p.28 @DataScienceNIG 

*Creating SVM from scratch completed*

•Equation for hyperplane: X•W+b

#DSN70DaysOfML
#AIBootcamp2020
#MachineLearning
#Python3 https://t.co/dINZlqllA2",['']
techtrendingnow,"Follow me for update about what trend in tech right now : GPT-3 | AI | BlockChain etc... Like My Work? plz, Buy Me A coffee: ",None,81,581,41105,2018-06-22 10:41:21,2020-07-30 16:53:10,4,"Day 28: Completing SVM from scratch -  practical machine learning tutorial with python p.28 @DataScienceNIG 

*Creating SVM from scratch completed*

•Equation for hyperplane: X•W+b

#DSN70DaysOfML
#AIBootcamp2020
#MachineLearning
#Python3 https://t.co/dINZlqllA2",['']
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,66,504,2020-06-29 07:01:47,2020-07-30 16:53:04,4,"Day 28: Completing SVM from scratch -  practical machine learning tutorial with python p.28 @DataScienceNIG 

*Creating SVM from scratch completed*

•Equation for hyperplane: X•W+b

#DSN70DaysOfML
#AIBootcamp2020
#MachineLearning
#Python3 https://t.co/dINZlqllA2",['']
TheCuriousLuke,Luke identifies himself as a: #MachineLearning #Enthusiast 🤖 ¦ #Biotechnology #Student 🤓 ¦ former #Chemical #Labtechnician ‍ ¦  #Human,Switzerland,259,5098,217566,2018-11-18 10:50:47,2020-07-30 16:52:11,4,"Day 28: Completing SVM from scratch -  practical machine learning tutorial with python p.28 @DataScienceNIG 

*Creating SVM from scratch completed*

•Equation for hyperplane: X•W+b

#DSN70DaysOfML
#AIBootcamp2020
#MachineLearning
#Python3 https://t.co/dINZlqllA2",['']
SamuelMbah_,Data Analytics Enthusiast | iTeach MS-Excel & PowerBI || Limitless  || #Excel #PowerBI #Python #Tableau  #ML,Nigeria,631,2305,5021,2012-10-26 09:19:08,2020-07-30 16:51:59,4,"Day 28: Completing SVM from scratch -  practical machine learning tutorial with python p.28 @DataScienceNIG 

*Creating SVM from scratch completed*

•Equation for hyperplane: X•W+b

#DSN70DaysOfML
#AIBootcamp2020
#MachineLearning
#Python3 https://t.co/dINZlqllA2","['DSN70DaysOfML', 'AIBootcamp2020', 'MachineLearning', 'Python3']"
